gas_mint
106809
109640
110998
113108
111510
114377
114676
115296
106809
109640
110986
113108
111474
114329
115164
116541
111522
114377
115736
117834
116260
119102
118889
118753
106809
109640
110986
113108
111522
114377
115212
116541
111510
114365
115736
117834
116236
119102
119413
120021
111522
114377
115736
117834
116236
119102
119937
121290
116236
119078
120437
122547
120985
123828
123079
122209
106797
109640
110986
113108
111522
114353
115200
116553
111522
114353
115712
117810
116236
119078
119389
120009
111522
114377
115736
117834
116260
119102
119937
121290
116236
119078
120461
122559
120985
123804
123603
123442
111486
114353
115688
117822
116236
119054
119901
121266
116260
119102
120461
122559
120973
123828
124139
124747
116260
119102
120461
122559
120985
123804
124663
126016
120973
123828
125187
127285
125711
128554
127293
125666
106785
109616
110950
113096
111510
114377
115188
116565
111522
114353
115700
117822
116236
119102
119413
120021
111522
114377
115736
117834
116260
119102
119937
121290
116248
119102
120437
122559
120961
123780
123579
123454
111522
114377
115712
117834
116260
119102
119937
121242
116248
119090
120425
122511
120949
123792
124103
124735
116260
119102
120461
122559
120937
123780
124615
125968
120973
123816
125187
127285
125675
128530
127793
126923
111522
114377
115736
117834
116260
119102
119925
121290
116260
119102
120461
122559
120985
123828
124139
124747
116260
119102
120461
122535
120985
123828
124663
126016
120985
123804
125175
127249
125687
128542
128317
128204
116260
119102
120461
122535
120973
123804
124663
126016
120961
123804
125163
127273
125711
128554
128865
129449
120985
123804
125175
127273
125711
128554
129389
130742
125711
128530
129913
132011
130437
133256
127840
127049
97825
100715
102049
104171
102549
105391
106165
107543
102537
105379
106761
108799
107273
110104
110414
111071
102585
105439
106797
108883
107297
110152
110986
112352
107285
110128
111486
113608
112022
114841
114616
114527
102597
105439
106797
108883
107297
110152
110986
112352
107321
110152
111510
113596
112010
114889
115200
115808
107297
110128
111486
113584
111986
114877
115724
117077
112010
114889
116248
118346
116772
119614
118853
117996
102585
105439
106797
108835
107297
110128
110986
112280
107273
110128
111510
113620
112034
114889
115200
115808
107321
110128
111474
113608
112034
114841
115700
117053
112034
114865
116248
118346
116772
119590
119401
119241
107309
110140
111486
113596
111986
114817
115676
117053
112034
114889
116212
118346
116748
119590
119877
120521
112034
114865
116248
118346
116772
119614
120449
121778
116772
119614
120973
123071
121497
124340
123055
121452
102597
105439
106797
108883
107321
110152
110986
112352
107321
110128
111510
113620
112034
114889
115176
115808
107297
110104
111486
113608
112034
114865
115688
117065
112034
114865
116236
118334
116772
119614
119401
119265
107321
110152
111510
113620
112010
114889
115724
117029
111974
114829
116200
118322
116772
119590
119925
120533
111962
114841
116200
118322
116772
119614
120449
121802
116748
119614
120949
123071
121497
124340
123603
122721
107309
110152
111510
113620
112022
114889
115724
117077
112010
114889
116248
118346
116772
119614
119925
120533
112034
114889
116248
118322
116772
119614
120401
121778
116760
119590
120949
123047
121473
124292
124091
123978
112034
114889
116236
118346
116748
119566
120413
121790
116748
119518
120937
123023
121485
124304
124651
125259
116772
119590
120961
123035
121497
124340
125175
126528
121497
124340
125699
127797
126223
129066
127233
124885
102597
105439
106773
108883
107309
110152
110962
112352
107297
110152
111510
113620
112034
114889
115200
115784
107309
110140
111510
113620
112034
114865
115712
117065
112034
114889
116248
118298
116760
119602
119389
119265
107321
110152
111510
113620
112034
114889
115724
117077
112034
114889
116248
118346
116760
119614
119925
120533
112034
114889
116224
118346
116772
119566
120437
121790
116748
119590
120949
123059
121497
124340
123579
122625
107273
110104
111486
113572
111998
114829
115664
117041
112010
114865
116224
118322
116748
119566
119865
120473
111998
114853
116224
118322
116748
119590
120425
121754
116724
119590
120949
123047
121461
124316
124103
123966
112010
114865
116224
118322
116748
119590
120425
121778
116724
119542
120913
122999
121461
124304
124627
125235
116748
119590
120937
123023
121449
124304
125151
126504
121449
124292
125651
127737
126187
129030
127781
126166
107321
110128
111498
113584
111998
114853
115700
117065
112022
114889
116212
118322
116724
119590
119901
120521
112034
114865
116248
118346
116772
119614
120425
121802
116724
119590
120949
123059
121497
124340
124127
123990
112034
114889
116248
118346
116772
119566
120425
121778
116772
119614
120949
123071
121473
124292
124627
125247
116772
119614
120973
123071
121497
124340
125175
126528
121473
124316
125675
127785
126223
129042
128293
127411
111986
114841
116200
118310
116748
119590
120389
121754
116724
119542
120913
123023
121449
124292
124603
125223
116748
119590
120949
123047
121473
124316
125139
126504
121473
124316
125675
127773
126175
129018
128793
128680
116748
119566
120937
123035
121473
124316
125151
126480
121449
124304
125675
127725
126175
129018
129353
129961
121473
124316
125675
127773
126187
129042
129877
131182
126163
129030
130377
132475
130901
133720
131328
128318
102585
105439
106797
108883
107321
110152
110962
112328
107285
110128
111462
113572
111986
114841
115128
115784
107321
110152
111498
113620
112010
114865
115664
117041
112022
114889
116224
118322
116748
119590
119377
119253
107321
110104
111474
113584
112010
114841
115700
117065
112010
114865
116248
118346
116772
119614
119925
120533
112010
114889
116248
118346
116772
119590
120437
121790
116724
119590
120925
123035
121473
124316
123543
122661
107273
110068
111462
113572
112010
114865
115700
117053
112010
114865
116224
118322
116748
119590
119889
120509
112010
114865
116224
118322
116748
119566
120413
121766
116748
119590
120925
123023
121449
124292
124031
123954
112010
114865
116224
118322
116748
119590
120413
121754
116748
119590
120949
123047
121473
124316
124627
125235
116700
119566
120925
123035
121473
124316
125151
126504
121473
124316
125675
127773
126199
128994
127769
126154
107321
110152
111510
113620
112034
114889
115712
117077
112022
114865
116248
118346
116772
119614
119925
120533
111986
114841
116224
118310
116760
119602
120449
121802
116772
119614
120961
123071
121449
124316
124103
123978
112034
114865
116236
118334
116772
119614
120401
121778
116724
119590
120949
123023
121473
124316
124627
125223
116772
119614
120973
123071
121473
124340
125175
126528
121461
124340
125675
127797
126199
129066
128329
127447
112010
114865
116224
118334
116772
119614
120377
121802
116772
119614
120949
123047
121485
124328
124651
125259
116760
119614
120973
123071
121473
124316
125151
126516
121497
124340
125699
127797
126223
129066
128853
128668
116748
119566
120961
123059
121485
124316
125127
126516
121497
124292
125687
127797
126199
129066
129353
129961
121473
124316
125675
127773
126199
129018
129829
131206
126163
129018
130377
132475
130901
133720
131936
129587
107309
110152
111510
113620
112022
114889
115700
117077
112034
114865
116248
118346
116772
119614
119925
120533
112022
114889
116248
118346
116736
119614
120449
121802
116772
119614
120973
123071
121497
124340
124127
123966
111974
114805
116200
118322
116748
119614
120449
121802
116736
119590
120949
123059
121473
124316
124615
125223
116760
119602
120973
123047
121497
124340
125175
126528
121497
124340
125675
127749
126223
129042
128329
127447
111986
114841
116176
118322
116772
119614
120425
121778
116748
119590
120913
123047
121473
124316
124627
125247
116724
119590
120949
123035
121497
124316
125163
126528
121497
124340
125699
127797
126211
129066
128853
128716
116772
119614
120973
123071
121485
124316
125163
126516
121497
124340
125675
127797
126211
129066
129377
129985
121497
124340
125675
127773
126223
129066
129901
131254
126199
129042
130401
132463
130925
133768
132508
130880
112022
114853
116248
118346
116748
119566
120413
121730
116712
119566
120925
123035
121473
124316
124627
125247
116772
119590
120949
123047
121473
124316
125151
126516
121497
124340
125699
127749
126199
129042
128829
128716
116748
119566
120937
123047
121497
124316
125163
126516
121497
124316
125687
127785
126223
129066
129377
129985
121497
124340
125675
127773
126199
129018
129853
131194
126199
129042
130401
132499
130913
133744
133032
132137
116772
119590
120973
123071
121497
124316
125163
126516
121497
124340
125699
127797
126223
129066
129377
129913
121473
124292
125675
127773
126199
129042
129877
131218
126211
129066
130401
132475
130913
133732
133544
133430
121497
124316
125687
127785
126223
129042
129901
131230
126223
129066
130425
132523
130949
133768
134104
134711
126223
129042
130425
132523
130949
133768
134628
135956
130913
133732
135116
137214
135628
138519
132298
131018
98361
101203
102561
104683
103097
105951
106761
108127
103097
105951
107309
109395
107809
110664
110950
111595
103109
105951
107309
109371
107833
110664
111474
112792
107809
110640
111998
114108
112486
115329
115104
115015
103109
105951
107285
109347
107797
110628
111450
112828
107809
110640
111998
114108
112522
115353
115676
116296
107833
110640
111986
114048
112498
115365
116212
117577
112546
115401
116760
118858
117284
120126
119365
118508
103061
105903
107273
109383
107809
110640
111486
112852
107809
110664
112022
114132
112534
115401
115712
116320
107833
110640
112010
114096
112534
115389
116236
117589
112546
115401
116760
118858
117260
120102
119889
119765
107797
110664
112022
114132
112546
115401
116212
117565
112546
115401
116760
118858
117284
120126
120437
121045
112546
115401
116736
118834
117236
120102
120937
122278
117272
120114
121485
123559
121997
124840
123543
121940
103061
105927
107261
109371
107785
110616
111462
112828
107785
110640
111974
114084
112474
115329
115640
116272
107809
110616
111998
114084
112522
115353
116176
117529
112498
115353
116712
118810
117212
120030
119829
119717
107785
110592
111962
114084
112510
115377
116212
117565
112522
115377
116712
118810
117236
120078
120377
121009
112522
115377
116736
118834
117260
120102
120937
122290
117260
120102
121461
123559
121937
124804
124091
123209
107797
110640
111998
114108
112510
115377
116200
117541
112498
115377
116736
118834
117236
120102
120401
121021
112498
115353
116724
118822
117260
120102
120937
122266
117248
120066
121461
123535
121925
124768
124567
124430
112510
115365
116736
118834
117224
120078
120913
122278
117248
120102
121461
123511
121973
124816
125139
125747
117260
120078
121449
123523
121973
124828
125663
126992
121973
124816
126175
128285
126687
129554
127709
125385
103085
105927
107285
109383
107833
110664
111498
112864
107833
110664
112022
114132
112546
115401
115712
116320
107833
110664
112022
114108
112534
115389
116236
117565
112534
115401
116760
118858
117284
120126
119889
119777
107833
110640
111986
114120
112534
115353
116236
117589
112546
115401
116760
118858
117284
120126
120437
121045
112522
115377
116736
118846
117260
120078
120865
122302
117284
120126
121485
123583
121997
124852
124115
123209
107821
110652
111998
114132
112546
115377
116224
117577
112546
115401
116760
118858
117284
120126
120413
121045
112546
115401
116736
118834
117248
120102
120937
122302
117284
120126
121485
123583
122009
124852
124639
124502
112546
115401
116760
118834
117272
120114
120937
122290
117260
120102
121413
123559
121973
124828
125139
125759
117284
120102
121485
123583
121985
124828
125639
127028
122009
124852
126211
128285
126675
129518
128257
126642
107797
110640
111986
114108
112522
115377
116212
117565
112522
115377
116724
118834
117236
120030
120365
120997
112522
115377
116736
118810
117260
120078
120925
122278
117260
120102
121413
123511
121937
124780
124567
124406
112510
115365
116736
118834
117260
120102
120937
122290
117260
120054
121425
123523
121961
124804
125115
125735
117236
120078
121437
123547
121949
124828
125663
127016
121985
124828
126163
128189
126639
129482
128769
127911
112498
115353
116688
118798
117236
120054
120901
122242
117260
120078
121437
123547
121985
124828
125139
125747
117260
120078
121461
123535
121961
124804
125639
127004
121985
124804
126175
128273
126711
129554
129341
129204
117260
120102
121437
123535
121961
124780
125627
126992
121973
124828
126187
128237
126687
129530
129865
130449
121985
124804
126187
128285
126711
129554
130365
131718
126687
129530
130889
132987
131389
134208
131876
128818
103109
105951
107309
109395
107833
110640
111474
112864
107809
110640
112022
114132
112546
115377
115712
116320
107833
110664
112022
114108
112534
115389
116212
117565
112522
115353
116700
118798
117236
120078
119865
119753
107833
110664
112022
114132
112546
115401
116236
117589
112546
115401
116760
118858
117284
120126
120437
121045
112546
115401
116736
118786
117236
120054
120937
122302
117284
120126
121485
123583
122009
124852
124115
123233
107833
110664
112022
114132
112522
115377
116212
117565
112522
115353
116724
118822
117236
120078
120365
120985
112498
115353
116712
118786
117224
120066
120913
122242
117224
120066
121437
123535
121961
124780
124567
124454
112522
115377
116736
118834
117260
120102
120937
122290
117260
120102
121449
123511
121961
124804
125115
125735
117260
120078
121461
123535
121973
124792
125651
127004
121985
124828
126175
128285
126711
129530
128269
126630
107797
110640
111998
114108
112522
115377
116212
117541
112498
115353
116688
118822
117260
120102
120389
120997
112498
115353
116712
118810
117236
120078
120913
122266
117200
120078
121425
123535
121913
124756
124567
124430
112522
115377
116712
118786
117248
120090
120937
122290
117260
120102
121461
123535
121985
124828
125139
125747
117260
120102
121449
123535
121973
124816
125663
127016
121985
124828
126187
128285
126699
129530
128805
127911
112510
115341
116724
118834
117260
120102
120937
122290
117260
120102
121461
123559
121985
124828
125139
125747
117260
120102
121449
123535
121937
124792
125639
127004
121973
124828
126187
128285
126711
129554
129341
129204
117236
120078
121437
123547
121985
124828
125663
127016
121985
124828
126187
128261
126687
129554
129865
130473
121985
124828
126163
128285
126687
129506
130341
131718
126711
129554
130877
132987
131437
134256
132472
130087
107833
110664
112022
114132
112546
115401
116236
117589
112546
115401
116760
118858
117284
120126
120413
121021
112498
115353
116712
118822
117260
120102
120913
122266
117224
120078
121437
123535
121961
124804
124591
124430
112534
115389
116748
118858
117284
120126
120961
122314
117260
120126
121485
123583
121985
124804
125127
125747
117284
120126
121473
123583
122009
124828
125675
127028
122009
124852
126211
128309
126735
129554
128805
127947
112546
115401
116760
118858
117284
120126
120937
122290
117284
120102
121485
123583
122009
124852
125163
125771
117260
120126
121485
123583
121973
124852
125663
127040
122009
124828
126199
128297
126711
129554
129365
129228
117284
120126
121485
123583
121973
124804
125627
127016
122009
124852
126175
128261
126675
129518
129853
130473
122009
124852
126211
128261
126735
129578
130389
131742
126711
129554
130913
132987
131425
134244
133020
131404
112546
115377
116712
118846
117284
120102
120925
122302
117284
120102
121473
123571
122009
124852
125139
125771
117284
120126
121485
123583
121985
124852
125687
127016
122009
124852
126211
128309
126735
129578
129317
129228
117284
120126
121485
123583
121985
124828
125663
127028
121985
124828
126187
128297
126723
129578
129889
130497
122009
124852
126163
128261
126651
129530
130353
131742
126735
129554
130937
133035
131449
134280
133568
132685
117284
120102
121485
123583
121997
124852
125687
127040
121985
124828
126199
128297
126699
129554
129865
130485
121985
124852
126187
128285
126711
129554
130389
131706
126711
129554
130937
133035
131437
134280
134092
133954
122009
124852
126211
128309
126735
129578
130413
131766
126735
129554
130913
133023
131437
134256
134568
135187
126711
129530
130901
132999
131437
134256
135116
136468
131413
134232
135616
137702
136140
139007
136126
132299
103097
105951
107261
109371
107809
110592
111450
112828
107833
110664
112022
114108
112534
115341
115676
116272
107773
110604
111974
114108
112546
115401
116212
117541
112522
115377
116736
118834
117260
120102
119889
119765
107833
110640
112022
114132
112546
115401
116236
117589
112546
115401
116760
118858
117260
120126
120425
121021
112522
115389
116760
118834
117248
120114
120961
122266
117272
120114
121485
123583
121985
124828
124091
123221
107833
110640
111998
114108
112522
115377
116212
117577
112546
115377
116748
118846
117284
120126
120437
121045
112522
115377
116736
118846
117260
120126
120937
122290
117188
120054
121425
123535
121985
124828
124615
124490
112522
115377
116760
118858
117284
120126
120937
122266
117248
120090
121461
123559
121985
124828
125115
125759
117284
120126
121473
123583
122009
124828
125663
127028
121997
124828
126199
128273
126735
129578
128317
126642
107809
110592
112010
114120
112522
115401
116236
117589
112546
115401
116760
118834
117272
120114
120389
121045
112522
115377
116712
118822
117236
120078
120913
122290
117284
120102
121485
123583
122009
124852
124639
124478
112534
115389
116760
118858
117284
120126
120961
122314
117260
120102
121461
123535
121961
124804
125115
125747
117284
120102
121473
123571
122009
124852
125639
126968
121961
124804
126163
128261
126687
129530
128793
127935
112522
115377
116736
118846
117284
120126
120961
122314
117284
120102
121473
123583
122009
124852
125163
125771
117260
120102
121461
123571
122009
124852
125687
127016
121997
124840
126163
128261
126687
129506
129293
129180
117260
120102
121461
123535
121949
124804
125639
127004
121985
124828
126175
128285
126687
129530
129841
130461
121961
124804
126163
128249
126699
129542
130389
131742
126711
129554
130913
133011
131437
134256
132472
130111
107833
110664
111998
114108
112522
115377
116200
117553
112534
115401
116736
118858
117284
120126
120437
121021
112546
115401
116748
118858
117260
120102
120925
122302
117284
120126
121485
123559
121985
124828
124591
124490
112546
115377
116760
118858
117284
120126
120961
122314
117260
120102
121461
123571
122009
124852
125163
125771
117284
120126
121461
123559
121997
124840
125687
127040
122009
124852
126211
128309
126723
129578
128841
127959
112522
115377
116736
118846
117284
120126
120937
122290
117272
120114
121485
123583
122009
124828
125163
125771
117260
120126
121485
123583
122009
124828
125675
127004
121973
124816
126187
128297
126735
129554
129365
129204
117248
120114
121485
123583
122009
124852
125687
126992
121997
124840
126187
128309
126699
129578
129889
130473
121949
124816
126187
128297
126735
129578
130413
131766
126735
129578
130937
133035
131437
134280
133044
131416
112546
115401
116688
118810
117212
120054
120865
122278
117284
120126
121449
123559
122009
124852
125151
125771
117284
120126
121461
123583
122009
124852
125687
127040
121985
124852
126175
128285
126711
129530
129329
129216
117284
120102
121473
123571
122009
124852
125663
127016
121973
124828
126187
128285
126711
129554
129865
130485
121985
124828
126187
128297
126735
129578
130401
131766
126687
129554
130913
133023
131461
134280
133568
132685
117284
120102
121485
123559
121997
124840
125687
127040
121985
124804
126175
128285
126735
129578
129889
130497
121985
124852
126187
128285
126711
129554
130389
131754
126723
129578
130937
133011
131461
134256
134032
133918
121985
124804
126187
128237
126699
129542
130341
131742
126687
129554
130913
132987
131437
134256
134592
135199
126687
129530
130877
132975
131437
134256
135116
136468
131413
134256
135640
137714
136140
139007
136674
133568
107833
110664
112010
114108
112534
115389
116236
117565
112546
115377
116748
118846
117248
120102
120413
121033
112546
115401
116760
118858
117284
120102
120961
122314
117260
120102
121449
123523
121985
124828
124603
124490
112546
115401
116760
118858
117284
120126
120937
122314
117284
120126
121485
123583
122009
124852
125139
125747
117260
120078
121449
123559
122009
124852
125687
127016
121985
124816
126199
128297
126735
129554
128817
127911
112522
115377
116736
118786
117260
120102
120937
122290
117248
120102
121437
123559
121985
124828
125103
125723
117212
120054
121437
123535
121961
124804
125639
126992
121853
124732
126067
128225
126687
129530
129317
129192
117260
120102
121437
123559
121973
124828
125663
127016
121937
124804
126139
128273
126711
129554
129865
130473
121985
124828
126163
128261
126675
129530
130365
131730
126711
129554
130913
132987
131437
134256
133020
131404
112546
115401
116760
118834
117260
120126
120961
122314
117284
120126
121485
123583
122009
124852
125163
125771
117272
120102
121473
123571
121997
124852
125687
127016
121997
124840
126211
128309
126711
129554
129365
129204
117272
120114
121461
123559
121985
124828
125663
127004
121985
124852
126211
128309
126735
129578
129865
130497
121997
124852
126187
128285
126711
129554
130389
131754
126735
129578
130937
133035
131461
134280
133568
132661
117284
120126
121485
123559
122009
124852
125687
127040
122009
124852
126187
128285
126687
129554
129865
130485
121973
124828
126187
128297
126735
129578
130413
131766
126735
129578
130889
133011
131413
134232
134020
133930
122009
124852
126211
128309
126735
129554
130413
131742
126735
129578
130937
133035
131461
134280
134616
135223
126735
129578
130937
133035
131425
134280
135116
136468
131449
134268
135652
137714
136152
139019
137222
134849
112546
115377
116748
118846
117284
120126
120913
122266
117248
120090
121461
123559
121985
124828
125139
125759
117272
120102
121473
123571
122009
124852
125687
127040
122009
124852
126211
128285
126723
129566
129365
129228
117284
120126
121485
123583
122009
124852
125687
127040
121985
124852
126187
128309
126735
129578
129877
130497
121985
124852
126211
128309
126735
129578
130401
131742
126735
129578
130925
133035
131461
134280
133568
132685
117284
120126
121461
123559
121985
124828
125663
127028
122009
124852
126187
128285
126711
129554
129829
130485
121985
124828
126187
128297
126735
129578
130389
131742
126711
129542
130901
132999
131413
134256
134068
133942
122009
124852
126211
128309
126735
129578
130401
131766
126735
129578
130937
133035
131461
134256
134604
135199
126723
129566
130937
133011
131461
134280
135140
136492
131461
134256
135604
137702
136140
139007
137734
136130
117284
120126
121485
123559
122009
124828
125639
127004
121961
124804
126175
128273
126687
129554
129865
130485
121997
124852
126211
128309
126711
129554
130401
131742
126699
129518
130937
133035
131425
134256
134020
133942
122009
124852
126187
128309
126735
129554
130401
131730
126687
129494
130877
132987
131437
134256
134568
135211
126735
129578
130937
133035
131425
134232
135128
136480
131461
134256
135652
137702
136128
139019
138294
137387
122009
124852
126199
128309
126711
129578
130389
131766
126735
129578
130937
133011
131449
134280
134616
135199
126723
129566
130913
133011
131449
134244
135128
136480
131461
134280
135664
137738
136164
139031
138818
138681
126735
129578
130937
133035
131449
134280
135116
136492
131449
134256
135640
137726
136104
139007
139318
139938
131413
134256
135640
137702
136128
139019
139866
141195
136140
139007
140342
142452
140914
143758
136758
134951
98873
101739
103061
105195
103621
106463
107273
108615
103621
106463
107821
109907
108345
111176
111462
112107
103621
106463
107821
109907
108345
111176
112010
113376
108345
111152
112510
114632
113058
115913
115664
115563
103621
106463
107821
109907
108345
111176
112010
113376
108345
111176
112534
114596
113034
115889
116224
116808
108345
111176
112534
114644
113058
115913
116748
118101
113058
115913
117248
119346
117772
120614
119853
119008
103597
106439
107821
109907
108345
111152
111998
113364
108333
111176
112534
114644
113058
115913
116224
116832
108345
111176
112534
114644
113058
115913
116724
118101
113058
115913
117272
119298
117748
120614
120413
120277
108321
111176
112486
114620
113034
115889
116700
118089
113034
115889
117272
119346
117784
120626
120925
121533
113034
115889
117224
119310
117760
120578
121449
122814
117796
120638
121997
124095
122497
125340
124055
122464
103621
106463
107821
109907
108345
111176
112010
113376
108333
111152
112510
114608
113034
115913
116200
116832
108321
111176
112534
114620
113034
115877
116700
118041
113034
115889
117272
119370
117772
120614
120401
120277
108345
111152
112522
114608
113046
115901
116748
118101
113022
115889
117248
119358
117796
120638
120949
121557
113058
115913
117272
119370
117748
120614
121401
122790
117760
120614
121949
124071
122449
125316
124567
123697
108333
111164
112534
114644
113058
115913
116748
118101
113058
115913
117272
119370
117796
120638
120925
121533
113034
115841
117224
119274
117700
120602
121437
122802
117760
120614
121973
124071
122497
125340
125127
125002
113034
115865
117236
119346
117796
120638
121473
122826
117796
120638
121973
124071
122509
125352
125675
126283
117796
120638
121985
124095
122521
125364
126163
127552
122521
125340
126699
128797
127223
130066
128233
125897
103621
106463
107773
109907
108345
111176
112010
113376
108345
111152
112498
114632
113034
115889
116176
116820
108345
111176
112534
114644
113058
115913
116724
118101
113058
115913
117272
119346
117760
120578
120377
120229
108309
111140
112462
114572
112986
115841
116676
118029
113034
115865
117248
119322
117772
120614
120925
121533
113034
115889
117236
119346
117760
120614
121437
122754
117760
120602
121973
124071
122485
125340
124603
123733
108345
111176
112534
114644
113058
115913
116748
118077
112998
115829
117224
119298
117748
120590
120949
121533
112998
115889
117224
119358
117772
120638
121425
122826
117784
120638
121997
124095
122521
125364
125139
125014
113058
115913
117272
119370
117796
120638
121449
122826
117772
120614
121937
124059
122497
125352
125651
126259
117784
120626
121997
124095
122521
125364
126199
127552
122497
125340
126699
128809
127247
130090
128817
127178
108333
111164
112534
114620
113058
115913
116736
118101
113058
115913
117272
119370
117796
120638
120925
121557
113034
115889
117200
119334
117772
120614
121449
122814
117796
120638
121997
124095
122497
125364
125139
125014
113058
115889
117236
119334
117784
120602
121461
122814
117772
120638
121997
124071
122509
125304
125651
126271
117772
120614
121997
124095
122521
125364
126175
127528
122497
125340
126699
128797
127223
130066
129305
128435
113034
115889
117248
119346
117772
120590
121437
122790
117772
120614
121973
124047
122473
125328
125627
126235
117748
120590
121949
124047
122449
125292
126151
127504
122473
125292
126639
128737
127175
130018
129781
129668
117724
120590
121925
124023
122449
125292
126079
127468
122449
125244
126627
128725
127175
130018
130329
130901
122449
125304
126675
128773
127199
130042
130841
132230
127199
130018
131389
133487
131913
134720
132400
129330
103621
106463
107797
109859
108309
111140
111986
113364
108333
111176
112534
114644
113010
115889
116200
116820
108345
111176
112510
114620
113010
115865
116688
118053
113022
115853
117224
119358
117796
120614
120425
120265
108321
111140
112534
114644
113034
115889
116724
118089
113034
115913
117272
119346
117796
120638
120949
121533
113058
115913
117248
119322
117748
